Disclaimer,,,,,,,,,,,,,,,,,,
"""GWDB DISCLAIMER:  Except where noted, all of the information provided in the Texas Water Development Board (TWDB) Groundwater Database (https://www.twdb.texas.gov/groundwater/data/gwdbrpt.asp) is believed to be accurate and reliable; however, the TWDB assumes no responsibility for any errors appearing in rules or otherwise. Further, TWDB assumes no responsibility for the use of the information provided. PLEASE NOTE that users of these data are responsible for checking the accuracy, completeness, currency and/or suitability of all information themselves. TWDB makes no guarantees or warranties as to the accuracy, completeness, currency, or suitability of the information provided via the Groundwater Database (GWDB). TWDB specifically disclaims any and all liability for any claims or damages that may result from providing GWDB data or the information it contains. For additional information or answers to questions concerning the TWDB GWDB, contact the Groundwater Data Team at GroundwaterData@twdb.texas.gov.""",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
StateWellNumber,LatitudeDD,LongitudeDD,County,AquiferCode,Owner,WellTypeCode,DrillingEndDate,WellDepth,CasingId,Diameter,TopDepth,BottomDepth,LandSurfaceElevation,WaterLevelsAvailable,WaterQualityAvailable,Pump,WellUse,Remarks
6836418,29.4425,-98.6155556,Bexar,218EDRDA,Southwest Research Inst. (Well #6),W,8/2/2002,850,10,24,0,55,838,Yes,No,,Public Supply,Well Report Tracking Number: 12986. Owner Well Number: 6. TCEQ Source ID: G0150309E. 
6836418,29.4425,-98.6155556,Bexar,218EDRDA,Southwest Research Inst. (Well #6),W,8/2/2002,850,10,14,0,549,838,Yes,No,,Public Supply,Well Report Tracking Number: 12986. Owner Well Number: 6. TCEQ Source ID: G0150309E. 
6836418,29.4425,-98.6155556,Bexar,218EDRDA,Southwest Research Inst. (Well #6),W,8/2/2002,850,101,12,549,850,838,Yes,No,,Public Supply,Well Report Tracking Number: 12986. Owner Well Number: 6. TCEQ Source ID: G0150309E. 
6836419,29.453612,-98.611667,Bexar,218EDRDA,Sheridan Water System,W,4/0/1956,547,,,,,822,No,No,Submersible,Public Supply,Owner Well Number: 1. TCEQ Source ID: G0150550A. 
6836501,29.4275,-98.571944,Bexar,218EBFZA,T G Fasone,W,0/0/1947,756,10,7,0,699,710,No,No,None,Unused,
6836501,29.4275,-98.571944,Bexar,218EBFZA,T G Fasone,W,0/0/1947,756,101,,699,756,710,No,No,None,Unused,
6836502,29.439075,-98.56485,Bexar,218EBFZA,San Antonio Water Sys. 34th Street Station #2,W,10/4/1957,1224,101,,723,1224,685,No,Yes,Turbine,Public Supply,TCEQ Source ID: G0150018X. Top of Edwards at 730 feet. Cemented from 723 ft. to surface.
6836503,29.439445,-98.564445,Bexar,218EBFZA,San Antonio Water Sys. 34th Street Station #3,W,8/14/1957,1247,101,,740,1247,682,No,Yes,Turbine,Public Supply,Owner Well Number: 34th Street Station Well 3. USGS Site Number: 292624098335001. TCEQ Source ID: G0150018Y. Reported yield 2100 gpm.  Top of Edwards at 732 feet.
6836504,29.450556,-98.5725,Bexar,218EBFZA,San Antonio Water Sys. Hillcrest Station,W,7/21/1950,772,101,,597,772,766,Yes,Yes,None,Plugged or Destroyed,Plugging Report Tracking Number: 47094. Owner Well Number: Hillcrest Station well. TCEQ Source ID: G0150018AP. Well I-201 in Texas Board of Water Engineers Bulletin 5608. Cemented 597 ft. Top of Edwards at 605 ft. Tested at 1666 gpm with 5 ft draw down when drilled. Plugged PS well.
6836505,29.453334,-98.546389,Bexar,218EBFZA,Westmorland College ,W,,850,,,,,715,Yes,No,None,Plugged or Destroyed,Well 40 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Historical observation well.
6836506,29.43,-98.571389,Bexar,218EBFZA,SAWS - Lakeview  Gardens #2,W,0/0/1910,1000,,,,,710,Yes,Yes,Submersible,Public Supply,Well 44 in Texas Board of Water Engineers Bulletin 5608. Development test:  Drawdown of 3.6 ft. pumping 600 gpm.
6836507,29.426667,-98.544445,Bexar,218EBFZA,Our Lady of the Lake University,W,0/0/1906,1380,10,12,0,267,682,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G0150191A. Well 50 in Texas Board of Water Engineers Bulletin 5608. Historical observation well.
6836507,29.426667,-98.544445,Bexar,218EBFZA,Our Lady of the Lake University,W,0/0/1906,1380,10,10,267,805,682,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G0150191A. Well 50 in Texas Board of Water Engineers Bulletin 5608. Historical observation well.
6836507,29.426667,-98.544445,Bexar,218EBFZA,Our Lady of the Lake University,W,0/0/1906,1380,10,8,805,1070,682,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G0150191A. Well 50 in Texas Board of Water Engineers Bulletin 5608. Historical observation well.
6836508,29.439167,-98.565834,Bexar,218EBFZA,San Antonio Water Sys. 34th Street Station #1,W,11/28/1951,950,101,,710,950,687,Yes,Yes,Turbine,Public Supply,TCEQ Source ID: G0150018W. Well 273 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 710 to surface. Tested at 2000 gpm with no drawdown when drilled.
6836509,29.424444,-98.579167,Bexar,218EBFZA,San Antonio Water Sys. 39th St. & Old Rohm ,W,,1080,,,,,716,Yes,No,None,Unused,TCEQ Source ID: G0150018CB. Well 45 in Texas Board of Water Engineers Bulletin 5608. Owners 39th Street and Old Rohm. Abandoned PS well.
6836510,29.4325,-98.565834,Bexar,218EBFZA,SAWS - Lakeview  Gardens #2 (Well 1),W,,1100,,,,,702,No,Yes,None,Plugged or Destroyed,TCEQ Source ID: G0150179A. Well 43 in Texas Board of Water Engineers Bulletin 5608. Plugged PS well.
6836511,29.447778,-98.556389,Bexar,218EBFZA,San Antonio Water Sys. San Felipe Station,W,8/2/1948,1051,101,,826,1051,708,Yes,Yes,None,Plugged or Destroyed,Well 272 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 826 ft. to surface.  Top of Edwards at 830 ft.  Tested at 1250 gpm with 5 ft drawdown when drilled Plugged in 1990.
6836512,29.439445,-98.563334,Bexar,218EBFZA,San Antonio Water Sys. 34th Street Station #4,W,0/0/1993,1190,101,,708,1190,685,No,Yes,Turbine,Public Supply,TCEQ Source ID: G0150018AY. 34 St.#4. Cemented to 708 feet.
6836601,29.447222,-98.501667,Bexar,218EBFZA,San Parks & Recreation San Pedro spring 4b ,S,,,,,,,664,No,Yes,,Recreation,USGS Site Number: 8178090. San Pedro Spring. Reported flow 8.3 cubic feet per second in 1975.
6836602,29.441389,-98.502501,Bexar,218EBFZA,Five Points Laundry ,W,0/0/1942,886,,,,,652,Yes,No,None,Plugged or Destroyed,Well 257 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Historical observation well.
6836603,29.4420278,-98.52635,Bexar,218EBFZA,John County,W,0/0/1893,498,,,,,663,Yes,No,None,Plugged or Destroyed,Well 58 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Historical observation well.
6836604,29.4348111,-98.5411361,Bexar,218EBFZA,Jesse Desha,W,,,,,,,676,Yes,No,None,Unused,Other Well Number: Well 52 in Bulletin 5608. Edwards AA provided updated verified coords (2/11/19).
6836605,29.4341667,-98.5416667,Bexar,218EBFZA,San Antonio Water Sys.,W,,,,,,,668,Yes,No,None,Plugged or Destroyed,"Well 53 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Reported flow 50 gpm on September 19, 1934."
6836606,29.433055,-98.507501,Bexar,218EBFZA,Wilson Wholesale Lumber Co.,W,0/0/1918,802,,,,,667,Yes,No,None,Plugged or Destroyed,"Well 67 in Texas Board of Water Engineers Bulletin 5608. Plugged. Estimated flow 10 gpm August 10, 1933."
6836607,29.437222,-98.506945,Bexar,218EDRDA,Mission Ice & Fuel Co.,W,0/0/1949,1221,,,,,656,No,No,Turbine,Industrial,Well 240 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 728 ft. to surface.  Top of Edwards 742 ft.
6836608,29.435834,-98.526667,Bexar,218EDRDA,"Tiner Dairies, Inc. ",W,0/0/1946,554,,,,,682,Yes,No,Turbine,Industrial,Well 245 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 472 ft. to surface. Top of Edwards 484 ft.
6836609,29.427222,-98.506389,Bexar,218EDRDA,International & Great  Northern Railroad ,W,0/0/1924,1239,,,,,657,No,No,None,Unused,Well 65 in Texas Board of Water Engineers Bulletin 5608. Abandoned.
6836610,29.426111,-98.536667,Bexar,218EBFZA,San Antonio Water Sys. 19th Street Station ,W,0/0/1946,1213,101,,954,1213,658,No,No,None,Plugged or Destroyed,Owner Well Number: 19TH STREET WW. Well 62 in Texas Board of Water Engineers Bulletin 5608. Plugged. Cemented from 954 ft. to surface. Top of Edwards 969 ft.
6836611,29.421111,-98.504445,Bexar,218EDRDA,Southern Ice & Cold  Storage Co. ,W,,890,,,,,650,Yes,No,None,Unused,Well 63 in Texas Board of Water Engineers Bulletin 5608.  Capped. Temp. 78 degrees F.
6836612,29.421111,-98.504167,Bexar,218EDRDA,Southern-Henke Ice Co. ,W,,911,,,,,650,No,No,None,Unused,Well 64 in Texas Board of Water Engineers Bulletin 5608.  Capped.
6836613,29.446945,-98.502223,Bexar,218EBFZA,San Parks & Recreation San Pedro spring 4h ,S,,,,,,,666,No,Yes,,Recreation,USGS Site Number: 292648098303701. USGS NAWQA sample ED97-12.
6836614,29.446945,-98.501389,Bexar,218EBFZA,San Parks & Recreation San Pedro spring 4d ,S,,,,,,,666,No,Yes,,Recreation,USGS Site Number: 292648098303401. USGS NAWQA sample ED97-12B.
6836701,29.411945,-98.606667,Bexar,218EDRDA,"Farah Manufacturing  Co., Inc. ",W,2/26/1957,1199,,,,,704,No,No,Turbine,Irrigation,"Open hole from 890 to 1,199 ft. Cemented from 890 ft. to surface. Top of Edwards 886 ft.  Pump set at 120 ft.  Development test yield 2,300 gpm."
6836702,29.406389,-98.616944,Bexar,218EDRDA,Casa Manana Motor  Hotel,W,11/0/1957,985,,,,,723,Yes,Yes,Submersible,Unused,TCEQ Source ID: G0150365A. Open hole from 918 to 985 ft.  Top of Edwards 911 ft.  Reported yield 40 gpm. Unused PS well.
6836703,29.404167,-98.622222,Bexar,218EDRDA,Sol-Frank Co. ,W,0/0/1955,700,,,,,741,No,No,,Unused,
6836704,29.400556,-98.623055,Bexar,218EDRDA,Lackland AFB #5 Bldg. 4380,W,2/8/1960,1500,,,,,740,No,No,Turbine,Public Supply,"TCEQ Source ID: G0150114E. Top of Edwards 1,108 ft.  Reported yield 1,665 gpm."
6836705,29.406112,-98.616944,Bexar,218EDRDA,Louis N. Jamail ,W,12/29/1971,1022,10,7,0,890,735,No,No,Submersible,Irrigation,
6836706,29.4065722,-98.6249333,Bexar,218EBFZA,,W,0/0/1921,888,,,,,744,Yes,No,None,Plugged or Destroyed,Well I-57 in Texas Board of Water Engineers Bulletin 5608.  Plugged. Historical observation well.
6836707,29.393889,-98.6225,Bexar,218EDRDA,Lackland AFB #3 Bldg. 3106,W,5/2/1951,1755,,,,,760,No,No,Turbine,Public Supply,"TCEQ Source ID: G0150114C. Well I-190 in Texas Board of Water Engineers Bulletin 5608.  Top of Edwards 1,495 ft.  Reported yield 1,665 gpm."
6836708,29.382778,-98.624722,Bexar,218EDRDA,Lackland AFB #2 Bldg. 5706,W,6/6/1942,1911,,,,,764,No,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150114B. Well I-61 in Texas Board of Water Engineers Bulletin 5608.  Open hole from 1,133 to 1,911 ft.  Cemented from 1,133 ft. to surface. Reported yield 1,200 gpm. Development test: Drawdown of 92 ft. pumping 632 gpm."
6836709,29.386639,-98.618805,Bexar,218EDRDA,Lackland AFB #1 Bldg. 1013,W,0/0/1940,1609,,,,,748,Yes,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150114A. Well I-60 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 848 ft. to surface.  Development test yield 1,130 gpm. Temp. 77 degrees F."
6836710,29.395,-98.592778,Bexar,218EDRDA,Van De Walle & Sons ,W,0/0/1950,1587,,,,,700,Yes,No,Turbine,Irrigation,"Well I-142 in Texas Board of Water Engineers Bulletin 5608. Cemented from 1,301 ft. to surface.  Top of Edwards 1,303 ft."
6836711,29.391667,-98.600834,Bexar,218EDRDA,"Suberg, et al.",W,0/0/1927,1400,,,,,681,No,No,Turbine,Irrigation,"Well I-67 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 1,230 on September 24, 1934."
6836712,29.415556,-98.595,Bexar,218EDRDA,Van De Walle & Sons ,W,0/0/1948,1619,,,,,713,Yes,No,Turbine,Irrigation,"Well I-151 in Texas Board of Water Engineers Bulletin 5608. Development test:  Drawdown of 53 ft. pumping 1,700 gpm. According to Report M-013 this well appears to have been inventoried and water level taken prior to well completion."
6836713,29.388056,-98.599445,Bexar,218EBFZA,Kelly Air Force Base 1044,W,0/0/1924,1677,,,,,677,Yes,Yes,None,Plugged or Destroyed,Owner Well Number: 1044. TCEQ Source ID: G0150113B. Well I-66 in Texas Board of Water Engineers Bulletin 5608.  Well reworked in 1943. Plugged PS well.
6836714,29.398889,-98.625,Bexar,218EDRDA,Lackland AFB #4 Bldg 4070,W,3/5/1952,1520,,,,,758,Yes,No,Turbine,Public Supply,"TCEQ Source ID: G0150114D. Well I-191 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 1,245 ft. to surface.  Top of Edwards 1,252 ft.  Reported yield 1,600 gpm. Development test: Drawdown of 7 ft. pumping 1,400 gpm."
6836715,29.416389,-98.607501,Bexar,218EDRDA,Fred Anderson ,W,0/0/1925,1006,,,,,712,No,No,Turbine,Public Supply,Well I-52 in Texas Board of Water Engineers  Bulletin 5608.
6836716,29.385,-98.6111111,Bexar,218EBFZA,Kelly Air Force Base Stableton Park (2047),W,2/21/1997,1500,10,20,0,206,750,Yes,No,Turbine,Public Supply,Owner Well Number: STAPLETON. TCEQ Source ID: G0150113I. Measured yield 3025 GPM with 23 feet drawdown after pumping 36 hours in 1997. Specific capacity 131.5 GPM/ft. Cemented from 0 to 1059 feet. This was a duplicate of 6844111.
6836716,29.385,-98.6111111,Bexar,218EBFZA,Kelly Air Force Base Stableton Park (2047),W,2/21/1997,1500,10,16,206,1061,750,Yes,No,Turbine,Public Supply,Owner Well Number: STAPLETON. TCEQ Source ID: G0150113I. Measured yield 3025 GPM with 23 feet drawdown after pumping 36 hours in 1997. Specific capacity 131.5 GPM/ft. Cemented from 0 to 1059 feet. This was a duplicate of 6844111.
6836716,29.385,-98.6111111,Bexar,218EBFZA,Kelly Air Force Base Stableton Park (2047),W,2/21/1997,1500,101,15,1061,1500,750,Yes,No,Turbine,Public Supply,Owner Well Number: STAPLETON. TCEQ Source ID: G0150113I. Measured yield 3025 GPM with 23 feet drawdown after pumping 36 hours in 1997. Specific capacity 131.5 GPM/ft. Cemented from 0 to 1059 feet. This was a duplicate of 6844111.
6836717,29.386945,-98.587778,Bexar,218EDRDA,Kelly Air Force Base Upsom Park (1040G),W,1/6/1996,1545,10,20,0,225,635,Yes,No,,Public Supply,"Owner Well Number: UPSOM PARK. TCEQ Source ID: G0150113H. Cemented from 0 to 1,145 feet. Measured yield 3,110 GPM with 6 feet drawdown after pumping 36 hours in 1996. Specific capacity 518.33 GPM/ft. Pumping level 30 feet."
6836717,29.386945,-98.587778,Bexar,218EDRDA,Kelly Air Force Base Upsom Park (1040G),W,1/6/1996,1545,10,16,225,1145,635,Yes,No,,Public Supply,"Owner Well Number: UPSOM PARK. TCEQ Source ID: G0150113H. Cemented from 0 to 1,145 feet. Measured yield 3,110 GPM with 6 feet drawdown after pumping 36 hours in 1996. Specific capacity 518.33 GPM/ft. Pumping level 30 feet."
6836717,29.386945,-98.587778,Bexar,218EDRDA,Kelly Air Force Base Upsom Park (1040G),W,1/6/1996,1545,101,15,1145,1545,635,Yes,No,,Public Supply,"Owner Well Number: UPSOM PARK. TCEQ Source ID: G0150113H. Cemented from 0 to 1,145 feet. Measured yield 3,110 GPM with 6 feet drawdown after pumping 36 hours in 1996. Specific capacity 518.33 GPM/ft. Pumping level 30 feet."
6836718,29.395278,-98.595,Bexar,218EDRDA,San Antonio Police Vehicle Storage,W,,1000,,,,,684,No,No,,Unused,TCEQ Source ID: G0150398A. Unused PS well.
6836719,29.405834,-98.619722,Bexar,218EDRDA,Travel Inn,W,,210,,,,,738,No,No,,Unused,TCEQ Source ID: G0150426A. Unused PS well.
6836720,29.4174944,-98.6232833,Bexar,218EBFZA,Temple of Praise,W,,500,,,,,717,No,No,Submersible,Public Supply,TCEQ Source ID: G0150464A. TCEQ ID #0150464A.
6836721,29.410834,-98.610834,Bexar,218EBFZA,Aviels Fine Foods,W,,1350,,,,,694,No,No,,Unused,TCEQ Source ID: G0150468A. 
6836801,29.415001,-98.5475,Bexar,218EDRDA,San Fernando Cemetery ,W,9/0/1950,1270,,,,,680,Yes,No,Turbine,Irrigation,Cemented from 918 ft. to surface. Top of Edwards 925 ft.  Reported yield 600 gpm.
6836802,29.390278,-98.558889,Bexar,218EBFZA,BMWD-Southside Station #8 Well #1,W,12/30/1953,1479,10,12,0,982,681,Yes,Yes,None,Plugged or Destroyed,Owner Well Number: Station 8 Well 2. TCEQ Source ID: G0150249R. Top of Edwards at 975 feet. Cemented from 0 to 982 feet.
6836802,29.390278,-98.558889,Bexar,218EBFZA,BMWD-Southside Station #8 Well #1,W,12/30/1953,1479,101,,982,1479,681,Yes,Yes,None,Plugged or Destroyed,Owner Well Number: Station 8 Well 2. TCEQ Source ID: G0150249R. Top of Edwards at 975 feet. Cemented from 0 to 982 feet.
6836803,29.388889,-98.550001,Bexar,218EBFZA,BMWD-Southside Station #4 Well #1,W,12/15/1954,1409,10,12,0,916,675,Yes,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150249H. Reported yield 2,000 gpm. Cemented from 0 to 916 feet. Top of the Edwards 915 feet."
6836803,29.388889,-98.550001,Bexar,218EBFZA,BMWD-Southside Station #4 Well #1,W,12/15/1954,1409,101,,916,1409,675,Yes,Yes,Turbine,Public Supply,"TCEQ Source ID: G0150249H. Reported yield 2,000 gpm. Cemented from 0 to 916 feet. Top of the Edwards 915 feet."
6836804,29.383055,-98.551389,Bexar,218EDRDA,The Southern Co.,W,11/0/1958,1288,,,,,671,No,No,None,Unused,Abandoned.  Reported yield 500 gpm.
6836805,29.384722,-98.568889,Bexar,218EBFZA,Kelly Air Force Base Well #1638,W,4/0/1941,1632,,,,,682,Yes,Yes,None,Plugged or Destroyed,"Owner Well Number: 1638. TCEQ Source ID: G0150113D. Well I-123 in Texas Board of Water Engineers Bulletin 5608. Development test:  Drawdown of 96 ft. pumping 1,200 gpm on July 4, 1964. Plugged PS well."
6836806,29.389445,-98.570555,Bexar,218EBFZA,Kelly Air Force Base # 1556,W,,1030,,,,,686,Yes,Yes,None,Plugged or Destroyed,"Owner Well Number: 1556. TCEQ Source ID: G0150113C. Well I-78 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 1,150 gpm. in 1943. Plugged PS well."
6836807,29.383055,-98.548611,Bexar,218EBFZA,BMWD-Southside KAFB #3010,W,,1120,,,,,669,Yes,Yes,Turbine,Public Supply,"Owner Well Number: BLDG 3010. TCEQ Source ID: G0150249BD. Well I-93 in Texas Board of Water Engineers Bulletin 5608.  Reported flow 1,600 gpm in 1919. Originally drilled for Kelly Air Force Base (PWS ID #0150113 User ID #889340). Used in emergency."
6836808,29.375833,-98.563056,Bexar,218EBFZA,Kelly Air Force Base #314,W,0/0/1940,1609,,,,,671,Yes,Yes,None,Plugged or Destroyed,"Owner Well Number: 314. TCEQ Source ID: G0150113A. Well I-24 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 1,158 ft. to surface. Reported yield 1,100 gpm. Plugged PS well."
6836809,29.376111,-98.563056,Bexar,218EBFZA,Kelly Air Force Base,W,0/0/1910,1590,,,,,671,No,Yes,Turbine,Public Supply,Well I-97 in Texas Board of Water Engineers Bulletin 5608.  Temp. 80.6 degrees F.
6836810,29.381111,-98.561389,Bexar,218EBFZA,Kelly Air Force Base,W,0/0/1906,1400,,,,,677,No,Yes,Turbine,Public Supply,Well I-96 in Texas Board of Water Engineers Bulletin 5608.  Reported yield 900 gpm.  Temp. 80.6 degrees F.
6836811,29.3875,-98.544445,Bexar,218EDRDA,Wall Colmonoy Corp. ,W,,2000,,,,,669,No,No,Turbine,Industrial,
6836812,29.409723,-98.582222,Bexar,218EDRDA,St. Andrews Convent ,W,0/0/1911,1483,,,,,706,Yes,No,Turbine,Irrigation,Well I-71 in Texas Board of Water Engineers Bulletin 5608.
6836813,29.3925,-98.566944,Bexar,218EDRDA,Kelly Air Force Base 1536 #8,W,0/0/1943,1042,,,,,687,Yes,Yes,None,Unused,"Owner Well Number: DOVER. TCEQ Source ID: G0150113F. Well I-77 in Texas Board of Water Engineers Bulletin 5608.  Capped Open hole from 968 to 1,042 ft. Development test:  Drawdown of 30 ft. pumping 1,057 gpm. for 6 hours on December 12, 1955."
6836814,29.3897722,-98.5452861,Bexar,218EDRDA,VFW Post 4700 Trailer  Park,W,9/9/1948,960,,,,,670,Yes,No,,Unused,TCEQ Source ID: G0150484A. Well I-203 in Texas Board of Water Engineers Bulletin 5608.  Cemented from 942 ft. to surface. Top of Edwards 958 ft. Originally drilled for La Gloria Mobile Home Estates. Abandoned PS well.
6836815,29.396667,-98.542222,Bexar,218EBFZA,BMWD - Southside Sta.#2 Well #2,W,10/15/1962,1383,10,20,0,920,665,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G0150249D. Top of Edwards 922 ft. Cemented to 920 ft.
6836815,29.396667,-98.542222,Bexar,218EBFZA,BMWD - Southside Sta.#2 Well #2,W,10/15/1962,1383,101,,920,1383,665,Yes,Yes,Submersible,Public Supply,TCEQ Source ID: G0150249D. Top of Edwards 922 ft. Cemented to 920 ft.
6836816,29.396667,-98.541945,Bexar,218EBFZA,BMWD - Southside Sta.#2 Well #1,W,,1500,10,8,,,665,No,Yes,Turbine,Public Supply,Owner Well Number: Station #2 well #1. TCEQ Source ID: G0150249C. Well 217 in Texas Board of Water Engineers Bulletin 5608.
6836817,29.407223,-98.553334,Bexar,218EBFZA,BMWD-Southside Station #9 Well #1,W,3/20/1990,1183,10,16,0,893,679,Yes,No,None,Unused,Owner Well Number: Station #9 well #1 (723 Patton). TCEQ Source ID: G0150249S. Cemented to 893 ft. Tested at 4000 gpm with 10 ft drawdown after 48 hours pumping when drilled. Capped PS well.
6836817,29.407223,-98.553334,Bexar,218EBFZA,BMWD-Southside Station #9 Well #1,W,3/20/1990,1183,101,,893,1183,679,Yes,No,None,Unused,Owner Well Number: Station #9 well #1 (723 Patton). TCEQ Source ID: G0150249S. Cemented to 893 ft. Tested at 4000 gpm with 10 ft drawdown after 48 hours pumping when drilled. Capped PS well.
6836818,29.3813889,-98.5558333,Bexar,218EDRDA,Kelly Air Force Base #81 Lindbergh Park,W,5/17/1994,1500,10,20,0,200,675,No,Yes,Turbine,Plugged or Destroyed,Owner Well Number: LINDBERG. TCEQ Source ID: G0150113G. Per David Mahula at SAWS this well has been plugged.
6836818,29.3813889,-98.5558333,Bexar,218EDRDA,Kelly Air Force Base #81 Lindbergh Park,W,5/17/1994,1500,10,16,200,1100,675,No,Yes,Turbine,Plugged or Destroyed,Owner Well Number: LINDBERG. TCEQ Source ID: G0150113G. Per David Mahula at SAWS this well has been plugged.
6836901,29.413612,-98.515834,Bexar,218EDRDA,Auge Packing Co.,W,1/0/1952,875,,,,,635,No,No,Turbine,Industrial,Open hole from 809 to 875 ft. Cemented from 809 ft. to surface. Top of Edwards 816 ft.
6836902,29.411389,-98.512223,Bexar,218EBFZA,Gebhardt Chile,W,7/0/1962,1114,,,,,640,No,Yes,,Industrial,
6836903,29.4097222,-98.5111111,Bexar,218EDRDA,Surlean Meat Co. Well #2,W,5/0/1957,805,,,,,627,No,No,Turbine,Unused,Owner Well Number: 2. TCEQ Source ID: G0150381B. Open hole from 760 to 805 ft. Top of Edwards 760 ft. Flows. Listed as inactive abandoned on TCEQ drinking water watch. 3/19/24 HD
6836904,29.409167,-98.515834,Bexar,218EDRDA,HEMCO Packing Co.  Well #1,W,3/13/1967,1356,,,,,641,No,No,Turbine,Industrial,"Owner Well Number: 1. TCEQ Source ID: G0150177A. Open hole from 856 to 1,356 ft. Top of Edwards 858 ft.  Development test:  Drawdown of 90 ft. pumping 2,300 gpm for 1 hour on March 16, 1967."
6836905,29.3980556,-98.5258333,Bexar,218EDRDA,"San Fernando Water Co., Inc. (Well #2)",W,10/14/1967,1065,,,,,651,No,No,Turbine,Plugged or Destroyed,"Plugging Report Tracking Number: 32406. TCEQ Source ID: G0150251B. Six inch liner added in 1969. Slotted from 879 to 1,065 ft.  Top of Edwards 894 ft.  Development test:  Drawdown of 13 ft. pumping 900 gpm for 8 hours on 10/14/1967. Temp. 72 degrees. Unused PS well. Listed as Inactive Not owned by system."
